ph_num,ph_name,ph_phone,ph_addr,ph_lat,ph_lng,ph_direction,ph_photo,ph_created_at,ph_updated_at,ph_night_yn,ph_holiday_yn
13312,신건강100세약국,031-339-1336,경기도 용인시 처인구 포곡읍 포곡로 110-1,,,,,,,1,0
13313,신검단메디컬약국,032-000-0000,"인천광역시 서구 고산후로 221, 115,116,117호 (불로동)",37.6034484410612,126.698160261367,,,,,1,1
13314,신검단중앙약국,032-564-7500,"인천광역시 서구 고산후로 222, 105,106호 (불로동)",37.6034771237195,126.698913229224,,,,,1,1
13315,신경남약국,055-533-0604,경상남도 창녕군 창녕읍 명덕로 45-1,35.54299120054585,128.4945008900125,,,,,0,0
13316,신경희약국,02-426-5826,"서울특별시 강동구 동남로71길 32, 환타지아 105호 (명일동)",37.5520049235939,127.154500056801,,,,,0,0
13317,신곡코코약국,070-4212-8844,"경기도 의정부시 금신로 308, B1층 B102호 (신곡동)",37.7446693158253,127.063691934305,,,,,0,0
13318,신관약국,041-855-5634,충청남도 공주시 관골1길 56-10 (신관동),36.4732844516833,127.133846984593,,,,,0,0
13319,신광동약국,054-232-0401,경상북도 포항시 북구 대신로 38 (대신동),36.0474832008058,129.36800011956834,,,,,0,1
13320,신광약국,061-664-7877,"전라남도 여수시 동문로 101-1, (공화동)",34.745724203236705,127.74254914813292,,,,,0,0
13321,신광약국,054-753-8888,경상북도 경주시 건천읍 내서로 1115,35.849415679499,129.103803628918,,,,,0,0
13322,신광약국,032-466-7066,인천광역시 남동구 장수로 25,37.45177336655398,126.74962708155176,,,,,1,1
13323,신괴정약국,051-201-1030,"부산광역시 사하구 낙동대로 245, 1층 (괴정동)",35.09910170245329,128.9901382782025,,,,,0,0
13324,신구약국,053-983-1800,"대구광역시 동구 해동로 19, (지저동)",35.89628038145484,128.63795329362853,,,,,1,0
13325,신국경약국,02-2646-3839,"서울특별시 양천구 목동중앙본로 113  (목동, 효명)",37.5456837871694,126.870850537297,,,,,0,1
13326,신국제약국,054-252-1830,경상북도 포항시 북구 중앙상가2길 21 (남빈동),36.03632533547308,129.36453317444065,,,,,1,1
13327,신국제약국,051-746-9593,부산광역시 해운대구 좌동순환로402번길 16,35.1631319199417,129.17815124096416,,,,,0,0
13328,신굿모닝약국,031-574-4881,"경기도 남양주시 오남읍 진건오남로522번길 5, 101호",37.679329265914255,127.20999487349576,,,,,0,0
13329,신기메디칼약국,070-4575-8358,"인천광역시 미추홀구 인하로 273, (주안동)",37.44831972428001,126.67863451577117,,,,,1,0
13330,신기시장약국,032-863-0522,"인천광역시 미추홀구 인하로 275, 1층 101호 (주안동)",37.44831274945436,126.67871702350766,,,,,0,0
13331,신기약국,055-365-1021,"경상남도 양산시 중앙로 248, 예호빌딩 1층 101호 (신기동)",35.352282985794794,129.04176805371097,,,,,1,0
13332,신기한약국,053-851-1134,경상북도 경산시 하양읍 하양로 110,35.91381053576306,128.81951799836634,,,,,0,0
13333,신길봄약국,02-833-1260,"서울특별시 영등포구 영등포로 367, 104호 (신길동, 더로드캐슬)",37.5144383598297,126.91924615589,,,,,1,0
13334,신길약국,02-833-6054,"서울특별시 영등포구 도신로 235, 1층 (신길동)",37.512493750083,126.916945928789,,,,,1,1
13335,신길장수약국,02-834-9933,"서울특별시 영등포구 신풍로 46, 1층 (신길동)",37.4999038440249,126.911028107793,,,,,1,0
13336,신길프라자약국,02-845-1524,"서울특별시 영등포구 도신로 120, 1층 (신길동,신영빌딩)",37.5082105383995,126.905419023732,,,,,1,1
13337,신나는인덕한약국,061-743-8810,전라남도 순천시 연향번영4길 31 (연향동),34.946943618427454,127.51772416882838,,,,,0,0
13338,신나래약국,02-803-9369,"서울특별시 금천구 독산로 137 (시흥동, 시흥음악학원)",37.4596075419635,126.904748749952,,,,,0,0
13339,신나리약국,02-599-4585,"서울특별시 서초구 서운로 207, 삼호종합상가 1층 106호 (서초동)",37.5015195846305,127.021753455557,,,,,0,0
13340,신나무실약국,031-203-0669,"경기도 수원시 영통구 매영로310번길 12, 110호 (영통동, 신성.신안.쌍용.진흥아파트)",37.25353627481246,127.0662089256438,,,,,0,0
13341,신나바론약국,02-762-6300,"서울특별시 성북구 동소문로3길 4, 정화빌딩 1층 (동소문동1가)",37.5891024881788,127.006618413108,,,,,1,1
13342,신남문약국,055-547-7222,"경상남도 창원시 진해구 웅천동로 126, 1층 103호 (남문동)",35.1064552567,128.7510134469,,,,,0,0
13343,신남약국,053-421-4416,대구광역시 중구 달성로 1 (대신동),35.86519700790181,128.5820591847171,,,,,0,0
13344,신논현민약국,02-546-1118,"서울특별시 서초구 강남대로 475, 1층 (반포동)",37.5047497261489,127.023896898208,,,,,1,0
13345,신논현비비약국,02-542-8559,"서울특별시 강남구 강남대로 476, urbanhive 지하2층 (논현동)",37.5049095607089,127.024789737061,,,,,1,0
13346,신논현약국,02-545-3580,"서울특별시 강남구 봉은사로 109, 싼타홍메디컬타워 지하1층 (논현동)",37.5051256294822,127.025598567652,,,,,1,0
13347,신논현올리브약국,02-514-5530,"서울특별시 서초구 강남대로 507, 1층(반포동,신태양빌딩)",37.5071756488272,127.022697788895,,,,,1,0
13348,신농당한약국,063-534-0384,전북특별자치도 정읍시 월영2길 1 (쌍암동),35.520834887171965,126.89258039397512,,,,,0,0
13349,신농약국,031-532-5209,경기도 포천시 영북면 운천안길 31 ,38.089961207484016,127.27359321131804,,,,,0,0
13350,신다대포약국,051-263-2929,"부산광역시 사하구 다대로 555, 1층 (다대동)",35.05663297453861,128.97101126008798,,,,,1,0
13351,신당약국,053-581-3139,대구광역시 달서구 달구벌대로 1218 (이곡동),35.85154670960682,128.50056168894764,,,,,1,0
13352,신대굿모닝약국,053-815-5533,경상북도 경산시 압량읍 압독3로 25,35.84191845568181,128.7645229921195,,,,,0,0
13353,신대동약국,055-321-9933,경상남도 김해시 활천로 180 (어방동),35.241164450090444,128.90069041980158,,,,,1,0
13354,신대동약국,051-245-6505,부산광역시 중구 대청로 80 (대청동3가),35.10278307178098,129.02858559146438,,,,,0,0
13355,신대명약국,02-885-5511,"서울특별시 관악구 관악로 219, 더울림 메트로타워 101호 (봉천동)",37.4845694298356,126.954848533765,,,,,1,0
13356,신대방365약국,070-7620-3031,"서울특별시 관악구 신사로 108, 학사빌딩 1층 (신림동)",37.4874908424369,126.914428508192,,,,,1,1
13357,신대방수연약국,02-841-7935,서울특별시 동작구 신대방2길 1 (신대방동),37.4878072171645,126.912624209316,,,,,1,0
13358,신대신약국,051-254-4775,부산광역시 서구 대영로 54 (서대신동1가),35.10968344283861,129.01729869211334,,,,,0,0
13359,신대약국,061-727-0074,전라남도 순천시 해룡면 향매로 97,34.9335947048,127.5500209061,,,,,0,0
13360,신대영약국,02-447-8725,"서울특별시 광진구 구의강변로 22, (구의동)",37.5329089792622,127.091872490112,,,,,1,0
13361,신대온누리약국,053-802-0857,"경상북도 경산시 압량면 압독3로 21, 1층 101호",35.84161136530842,128.76432583314707,,,,,0,0
13362,신대원약국,054-741-7177,경상북도 경주시 화랑로 53 (성건동),35.84490135200552,129.2066613861894,,,,,1,1
13363,신대지약국,041-547-7554,"충청남도 아산시 충무로 4, 인당빌딩 1층 (온천동)",36.78162796338563,127.00449447272224,,,,,0,0
13364,신대타운온누리약국,061-724-0024,"전라남도 순천시 해룡면 향매로 59, 신대타운 1층 102호",34.96326840164608,127.54029473410968,,,,,1,1
13365,신대학약국,053-623-8005,"대구광역시 남구 명덕시장길 87-17, (대명동)",35.84604720688433,128.58803290340748,,,,,0,0
13366,신대학약국,051-243-3457,부산광역시 서구 까치고개로197번길 3 (아미동2가),35.10027129879232,129.01731256809413,,,,,0,0
13367,신대형약국,041-665-9977,충청남도 서산시 지곡면 화천밤실길 78-24,36.87232440935,126.435667414203,,,,,1,1
13368,신대흥약국,02-2679-0777,서울특별시 영등포구 영등포로 157   (당산동1가),37.5210957231099,126.899130744815,,,,,0,1
13369,신대흥약국,052-251-0552,"울산광역시 동구 안산로 50(동부동, 현대패밀리동부아파트)",35.54291243883009,129.43150741035902,,,,,0,0
13370,신덕천약국,031-446-4278,경기도 안양시 동안구 관악대로 72 (비산동),37.397645935208914,126.93229736220256,,,,,0,0
13371,신도림365약국,02-2632-8880,"서울특별시 구로구 경인로 661, 신도림1차푸르지오(홈플러스신도림점) 지하1층 X18,YD호 (신도림동)",37.5096619486431,126.887986372819,,,,,1,1
13372,신도림서진약국,02-000-0000,"서울특별시 구로구 새말로 102, 신도림포스빌 135,136호 (구로동)",37.5055472165422,126.891336035126,,,,,1,1
13373,신도림역약국,02-865-1575,"서울특별시 구로구 새말로 지하117-21, 2호선 신도림역 234-115호 (신도림동)",37.5087701449787,126.891080501385,,,,,1,1
13374,신도림제일약국,02-852-0501,"서울특별시 구로구 새말로 94, 1층 (구로동)",37.5054702180553,126.890498431184,,,,,0,0
13375,신도림좋은약국,02-6085-8538,"서울특별시 구로구 새말로 110, 세아베스틸 1층 (구로동)",37.5063356980857,126.892135860271,,,,,1,0
13376,신도시약국,031-907-6262,"경기도 고양시 일산동구 강송로74번길 8-18, 1층 (백석동)",37.646358146693295,126.79115182040184,,,,,0,0
13377,신도시약국,051-727-1048,"부산광역시 기장군 정관읍 정관4로 38, 금샘프라자",35.326107434833,129.17097687024122,,,,,0,0
13378,신도시약국,032-851-7516,"인천광역시 연수구 해돋이로120번길 16  (송도동, 송도풍림아이원2단지아파트)",37.3948709667265,126.65242211943168,,,,,1,1
13379,신도시약국,051-701-0425,"부산광역시 해운대구 대천로103번길 29, 101호 (좌동, 대동타운)",35.177500129355,129.174508589408,,,,,1,1
13380,신도시우리약국,031-372-3848,"경기도 화성시 동탄대로시범길 261, 1층 106호 (청계동, 리더스프라자)",37.2016998237,127.1021942681,,,,,1,1
13381,신도약국,02-966-4487,"서울특별시 동대문구 고산자로 534, 103호 (제기동, 한신아파트 상가동)",37.5883932941526,127.039218485863,,,,,0,0
13382,신도약국,02-2681-6000,"서울특별시 구로구 중앙로 60 (고척동, 강산메디칼프라자)",37.5031383188753,126.862560988844,,,,,0,1
13383,신독일약국,042-635-2300,"대전광역시 동구 우암로 310, (가양동)",36.34707500913751,127.44979444010048,,,,,0,0
13384,신동건약국,055-648-0104,경상남도 통영시 도남로 91 (봉평동),34.8313751375499,128.414476347971,,,,,1,0
13385,신동백약국,031-693-7002,"경기도 용인시 기흥구 동백중앙로 352-102 (동백동, 신동백빌딩)",37.2729958901206,127.150910679749,,,,,1,0
13386,신동아약국,051-231-3535,부산광역시 서구 보수대로264번길 34 (동대신동3가),35.119195646230715,129.01755081476776,,,,,0,0
13387,신동아약국,031-747-0221,"경기도 성남시 수정구 공원로 322, 2층 225(일부)호 (신흥동, 신동아파라디움)",37.44329325014518,127.15157640484112,,,,,0,0
13388,신동아약국,02-978-5344,"서울특별시 노원구 마들로3길 15, 월계이마트 2층 (월계동)",37.6265093604229,127.061979778612,,,,,1,1
13389,신동아약국,061-852-0770,전라남도 보성군 보성읍 중앙로 50-1,34.767944444444446,127.0845861111111,,,,,0,0
13390,신동아약국,061-333-2146,전라남도 나주시 나주로 152 (중앙동),35.031798987993085,126.71703789606984,,,,,0,0
13391,신동아약국,061-655-0400,"전라남도 여수시 무선로 49, (선원동)",34.76551111111111,127.65581388888889,,,,,0,0
13392,신동아약국,02-463-4791,서울특별시 성동구 왕십리로 92(성수동1가),37.5457235011316,127.04498248872,,,,,1,0
13393,신동아약국,051-293-0243,"부산광역시 사하구 제석로 56, 1층일부층 (당리동)",35.105567256357844,128.97478048014952,,,,,0,0
13394,신동아청수약국,032-868-5929,인천광역시 미추홀구 매소홀로 470,37.43931757550321,126.6744490253054,,,,,1,1
13395,신동약국,054-972-4300,경상북도 칠곡군 지천면 신동로 167,35.95587861761219,128.4906443096143,,,,,0,0
13396,신동약국,063-856-8700,전북특별자치도 익산시 인북로 339 (신동),35.958582847869,126.9609451963792,,,,,0,0
13397,신동탄약국,031-8003-8881,경기도 화성시 동탄중심상가1길 40 (반송동),37.2014893375663,127.07120632657876,,,,,0,0
13398,신동태평양약국,063-858-7204,전북특별자치도 익산시 무왕로 913 (신동),35.9634375032058,126.960140918989,,,,,0,0
13399,신두산약국,02-747-4541,서울 종로구 지봉로 39-1   (창신동),37.5735799741042,127.015451115811,,,,,1,0
13400,신둔약국,031-631-1334,경기도 이천시 신둔면 원적로 140,37.31763225221593,127.40815987871954,,,,,1,0
13401,신둔우리약국,031-632-2202,"경기도 이천시 신둔면 경충대로 3157, 1층 3,4호",37.30814171963041,127.40182566443536,,,,,0,0
13402,신라약국,02-467-1192,서울특별시 성동구 광나루로11길 26-1(송정동),37.5501324295768,127.067052599616,,,,,1,1
13403,신라약국,031-792-3848,경기도 하남시 신장로 184 (덕풍동),37.54179368894596,127.20002223687422,,,,,0,0
13404,신라약국,053-311-6767,"대구광역시 북구 칠곡중앙대로 205, 1층 (태전동)",35.91445544583871,128.54818931635828,,,,,0,0
13405,신라약국,051-303-8775,"부산광역시 사상구 덕상로 7, (덕포동)",35.172232037158814,128.98853098314797,,,,,0,0
13406,신라약국,031-381-1563,"경기도 안양시 동안구 관평로 227, 108호 (관양동, 한가람아파트 상가동)",37.39672976339087,126.95788118405795,,,,,1,0
13407,신라온누리약국,02-353-8845,"서울특별시 송파구 마천로 333, 1층 1호 (마천동)",37.4938992723183,127.151966584001,,,,,1,0
13408,신림365약국,070-4632-3365,"서울특별시 관악구 신림로 323, 신광빌딩 1층 108호 (신림동)",37.4832285155747,126.929548484921,,,,,1,1
13409,신림4번출구약국,070-8866-7637,"서울특별시 관악구 남부순환로 1604, 1층 (신림동)",37.4839284146026,126.928939422977,,,,,1,1
13410,신림당약국,02-856-4755,서울특별시 관악구 관천로 17 (신림동),37.4816549403778,126.928409845738,,,,,1,1
13411,신림약국,033-762-5058,강원특별자치도 원주시 신림면 치악로 9 (신림면),37.2295579568277,128.081460748359,,,,,1,0
13412,신림역약국,070-5046-4033,"서울특별시 관악구 남부순환로 지하1614, 신림역 230-106호 (신림동)",37.4842176141092,126.92980331103,,,,,1,1
13413,신림제일약국,02-2135-8117,"서울특별시 관악구 남부순환로 1628, 1층 (신림동)",37.4842314013973,126.931494989045,,,,,0,0
13414,신마산태평양약국,055-244-1800,경상남도 창원시 마산합포구 해안대로 3 (월남동5가),35.180711515695066,128.5593227558034,,,,,1,0
13415,신매약국,053-795-6916,대구광역시 수성구 신매로19길 46 (신매동),35.8394867342289,128.707241631198,,,,,0,0
13416,신메디칼약국,031-397-5775,"경기도 군포시 산본로 341, 301호 (산본동, 현대코아텔)",37.36002652145469,126.93257950449292,,,,,0,0
13417,신명성약국,02-532-7722,서울특별시 서초구 서래로8길 1  (반포동),37.4987457593011,126.998571815059,,,,,1,1
13418,신명약국,02-387-1835,서울특별시 은평구 은평로 226 (응암동),37.600849454025,126.93271619248,,,,,1,0
13419,신명약국,02-701-7188,"서울특별시 마포구 신촌로 170, 이대역푸르지오시티 상가106호 (대흥동)",37.5563578579418,126.944361830813,,,,,1,0
13420,신명약국,031-296-2252,경기도 수원시 권선구 매송고색로 718-3 (고색동),37.25116695222633,126.98302940102079,,,,,1,1
13421,신명약국,031-287-6755,경기도 용인시 기흥구 사은로126번길 6,37.255226205502765,127.11844113529166,,,,,1,0
13422,신명약국,031-855-2530,"경기도 의정부시 호국로 1141-1, 지상1층 (가능동)",37.74299481093204,127.03079714420858,,,,,1,0
13423,신명약국,055-334-0490,"경상남도 김해시 가야로38번길 4, (삼계동)",35.26947660768519,128.8644279350178,,,,,0,0
13424,신모범약국,031-866-1440,"경기도 양주시 남면 개나리길 70, 101호",37.8960257683713,126.974727684697,,,,,1,0
13425,신목약국,02-2654-1002,"서울특별시 양천구 목동중앙로 85, 지하1층 104호 (목동)",37.5370101136194,126.871488815731,,,,,0,0
13426,신미소약국,02-855-9842,"서울특별시 관악구 시흥대로 566, 1층 (신림동)",37.4843090452129,126.903247316338,,,,,1,1
13427,신미주사랑약국,031-333-8106,"경기도 용인시 처인구 이동읍 백옥대로621번길 3, 우리들의원 1층",37.19216388464904,127.20665137657176,,,,,1,0
13428,신바다약국,041-352-1621,충청남도 당진시 당진중앙1로 178 (읍내동),36.896628986473466,126.63324138729132,,,,,0,0
13429,신바오로약국,02-962-1356,"서울특별시 은평구 통일로 1030, 은평헤스티아 1층 111,112호 (진관동)",37.6341922549283,126.917695482942,,,,,0,0
13430,신박사예일약국,033-645-5799,"강원특별자치도 강릉시 사천면 진리해변길 68-14, 1층",37.83781092702319,128.87620406461463,,,,,0,1
13431,신반포온누리약국,02-6080-5981,"서울특별시 서초구 반포대로 287, 125호 (반포동)",37.5043279449175,127.001088324244,,,,,1,0
13432,신방약국,041-579-7580,"충청남도 천안시 동남구 풍세로 656, A동 1층 (신방동)",36.7704227248,127.13496629,,,,,0,0
13433,신방화약국,02-2666-2040,"서울특별시 강서구 양천로 128, 103호 (방화동,한림리첸빌)",37.5731356881546,126.818164008437,,,,,0,0
13434,신백구약국,02-467-7287,"서울특별시 광진구 군자로 86-1, (군자동)",37.5508334788816,127.071236648505,,,,,0,0
13435,신백양약국,051-311-4148,부산광역시 사상구 사상로38번길 40,35.15374318721201,128.99837574242338,,,,,0,0
13436,신백제대건약국,041-736-9325,충청남도 논산시 시민로294번길 10 (내동),36.19229585876037,127.09347118160206,,,,,0,0
13437,신백제약국,02-745-8492,"서울특별시 종로구 종로 243, 1층 (종로5가)",37.5713165029695,127.004896238921,,,,,0,1
13438,신병영약국,052-296-2665,"울산광역시 중구 번영로 571, (남외동)",35.56916666666667,129.34411666666668,,,,,1,0
13439,신보건약국,042-472-6388,"대전광역시 서구 만년로 78, (만년동)",36.36708451344129,127.38143533792665,,,,,0,0
13440,신보건약국,032-865-0407,"인천광역시 미추홀구 주안서로 26-1, 1층 (주안동)",37.46110493068459,126.67792988162418,,,,,0,0
13441,신보건약국,02-336-3165,"서울특별시 서대문구 연세로5길 32, (창천동)",37.5563637264718,126.935363643304,,,,,0,0
13442,신보룡약국,031-555-9897,"경기도 구리시 검배로 61, 대벌부페 (수택동)",37.5967520008,127.1456213112,,,,,0,0
13443,신보명약국,02-2244-1437,서울특별시 동대문구 천호대로79길 66 (장안동),37.5650430235262,127.064479053461,,,,,0,1
13444,신보생약국,02-856-1542,서울특별시 금천구 시흥대로148길 37,37.4750712744279,126.900967209759,,,,,1,0
13445,신복온누리약국,052-246-1220,"울산광역시 남구 대학로 152, 1층 (무거동)",35.5479146630383,129.262798384839,,,,,1,0
13446,신봉약국,031-0000-0000,"경기도 용인시 수지구 신봉1로 68, 인용빌딩 101호 (신봉동)",37.3228760826688,127.077955841874,,,,,0,0
13447,신부강약국,052-272-0751,울산광역시 남구 수암로 115  (신정동),35.52864306868141,129.3200931140729,,,,,0,0
13448,신부산약국,051-784-4120,부산광역시 해운대구 재반로 219,35.19677970325488,129.13075444669877,,,,,0,0
13449,신북약국,061-473-6561,"전라남도 영암군 신북면 황금동1길 6,",34.88815854867804,126.69032855006914,,,,,0,0
13450,신분당약국,02-558-0803,"서울특별시 강남구 강남대로 지하 396, 23호 (역삼동, 신분당선 강남역내)",37.4981646510326,127.028307900881,,,,,1,1
13451,신불당하나로약국,041-569-1234,"충청남도 천안시 서북구 불당25로 200 (불당동, 천안농협)",36.81888585887399,127.10913407786464,,,,,1,1
13452,신비약국,041-565-2113,"충청남도 천안시 동남구 터미널9길 25 (신부동, 신비할인마트)",36.82307488833503,127.15548294470486,,,,,1,0
13453,신비약국,062-954-0012,광주광역시 광산구 비아중앙로 33 (비아동),35.221916666666665,126.82459444444444,,,,,0,0
13454,신사강프라자약국,031-356-5132,경기도 화성시 송산면 사강로 192,37.2130029756389,126.737334927437,,,,,1,1
13455,신사굿약국,02-541-9165,"서울특별시 강남구 도산대로 120, 청호빌딩 1층 (논현동)",37.5167333867393,127.021877320289,,,,,1,0
13456,신사귀족약국,02-540-5465,"서울특별시 서초구 강남대로97길 17, 1층 (잠원동)",37.5145988918198,127.018840215099,,,,,1,0
13457,신사달약국,070-8702-3060,"서울특별시 강남구 압구정로2길 59, (주)로터스가든 B1층 1호 (신사동)",37.5181173821264,127.021583280897,,,,,1,1
13458,신사드림약국,02-3444-1213,"서울특별시 강남구 압구정로 164, 1층 1호 (신사동)",37.5265333750851,127.02764922895,,,,,1,0
13459,신사라라약국,02-515-7414,"서울특별시 강남구 도산대로 131, 1층 일부호 (신사동)",37.5178330713125,127.022778501339,,,,,1,1
13460,신사새서울약국,02-355-1066,서울특별시 은평구 은평로 29 (신사동),37.5982655604187,126.911025939069,,,,,0,0
13461,신사수약국,02-542-8032,"서울특별시 강남구 압구정로28길 28, 1층 일부호 (신사동)",37.5247718575064,127.027513165818,,,,,1,1
13462,신사스퀘어약국,02-512-3111,"서울특별시 강남구 강남대로 652, 1층 105호 (신사동)",37.5195659036492,127.019091004701,,,,,0,0
13463,신사스타약국,02-517-0072,"서울특별시 서초구 강남대로 621, 1층 (잠원동)",37.5171318016078,127.018788592522,,,,,1,0
13464,신사약국,02-514-3704,"서울특별시 강남구 도산대로 109, 1층 101호(신사동)",37.5168664415903,127.020500861881,,,,,1,0
13465,신사온누리약국,02-838-7577,"서울특별시 관악구 남부순환로 1539, 1층 (신림동)",37.4834125436773,126.921605185455,,,,,1,0
13466,신사온누리약국,02-518-6243,"서울특별시 강남구 강남대로 598, 보림빌딩 지하1층 (논현동)",37.5151950134955,127.020363312256,,,,,1,0
13467,신사웰약국,02-541-8889,"서울특별시 강남구 강남대로 596, 극동빌딩 1층 (논현동)",37.5150205807468,127.020354102766,,,,,1,0
13468,신사자은약국,02-514-5380,"서울특별시 서초구 나루터로 80, 103호 (잠원동)",37.5155246404904,127.01847712873,,,,,1,0
13469,신사프라자약국,02-351-4542,"서울특별시 은평구 갈현로 16, (신사동)",37.5992336211849,126.910359503572,,,,,1,0
13470,신사행복나눔약국,02-546-2728,"서울특별시 서초구 강남대로 605, 휴먼TOWER 104호 (잠원동)",37.5157514042207,127.019161294387,,,,,1,0
13471,신사현대약국,02-359-5001,"서울특별시 은평구 가좌로 329, 1층 (신사동)",37.5963916528414,126.908632451009,,,,,1,0
13472,신사힐스약국,02-511-3457,"서울특별시 서초구 강남대로 589, 제1동 제지1층 제엔121호 (잠원동)",37.5144406772564,127.019386390307,,,,,1,0
13473,신산약국,064-722-7290,"제주특별자치도 제주시 성지로 76-1, 1층 (일도이동)",33.5115261276,126.5313604284,,,,,0,0
13474,신새별약국,02-2634-0612,"서울특별시 영등포구 도림로 487-1, 1층 (문래동4가)",37.5167166835012,126.889480934318,,,,,0,0
13475,신생약국,032-671-5300,경기도 부천시 오정로 226 (오정동),37.528101135717485,126.78456959269415,,,,,0,0
13476,신생약국,032-517-1574,"인천광역시 부평구 원길로 19, (청천동)",37.50547405873952,126.7143739002498,,,,,1,0
13477,신서대문대학약국,02-730-0737,"서울특별시 종로구 경교장길 35, 3137호 (평동, 경희궁자이 3단지)",37.5675052598722,126.965643633483,,,,,0,0
13478,신설온약국,02-2231-2832,"서울특별시 동대문구 천호대로 2, 이지빌딩 지하1(일부)층 (신설동)",37.5750052699082,127.023557307449,,,,,1,1
13479,신성림약국,02-2292-3015,서울특별시 성동구 마조로 24(행당동),37.559822491488,127.041300956895,,,,,0,0
13480,신성메디칼약국,031-234-5335,"경기도 수원시 팔달구 권광로 187, 1층 (인계동)",37.26427571487796,127.03240039903528,,,,,1,1
13481,신성모약국,031-873-2660,"경기도 의정부시 신흥로 219, 1층 (의정부동, 양준빌딩)",37.7357435494,127.0431054134,,,,,0,0
13482,신성모약국,02-462-0382,서울특별시 광진구 뚝섬로24길 3,37.5362777824671,127.063762966015,,,,,0,0
13483,신성모약국,032-431-0075,"인천광역시 남동구 인주대로623번길 60, 구월빌딩 (구월동)",37.45260069060913,126.70684964479732,,,,,0,0
13484,신성심약국,031-948-6682,경기도 파주시 법원읍 술이홀로 893 (법원읍),37.85040128455248,126.87367887870006,,,,,1,1
13485,신성심약국,02-888-6222,"서울특별시 관악구 관악로 205, 1층 (봉천동)",37.4833797372461,126.953912622908,,,,,1,1
13486,신성약국,031-595-8363,"경기도 남양주시 홍유릉로248번길 39, 122, 123호 (금곡동, 다남프라자)",37.62727300342567,127.20241816551604,,,,,1,1
13487,신성약국,031-252-9400,"경기도 수원시 장안구 수성로349번길 4, VISION TOWER 1층 (정자동)",37.29330401440001,127.01026293319998,,,,,1,0
13488,신성약국,051-628-0818,부산광역시 남구 용호로42번길 75(용호동),35.12353773734229,129.10996148652129,,,,,0,0
13489,신성약국,02-2273-1390,"서울특별시 중구 다산로 215, 경북여인숙 1층 (신당동)",37.5624756392788,127.014851663526,,,,,1,1
13490,신성약국,053-636-3864,"대구광역시 달서구 상인서로 3, 나동 113호 (상인동, 평광아파트)",35.810891258731985,128.54658529275264,,,,,1,0
13491,신성약국,02-582-0011,"경기도 고양시 덕양구 동산2로 1, 104호(동산동)",37.64485279849742,126.88616086715965,,,,,1,0
13492,신성약국,055-756-5656,"경상남도 진주시 일반성면 동부로 2025, 2층 202호",35.1701088678,128.2818153322,,,,,0,0
13493,신성약국,051-552-6100,"부산광역시 동래구 충렬대로238번길 7, 118호 (수안동, 성완세띠앙)",35.201013635930586,129.08526835236057,,,,,1,0
13494,신성약국,061-536-2270,전라남도 해남군 해남읍 홍교로 23,34.56985555555556,126.59918333333331,,,,,0,0
13495,신성약국,031-665-1177,경기도 평택시 탄현로 329 (신장동),37.08197787724888,127.05612545368196,,,,,0,0
13496,신성약국,042-932-2916,"대전광역시 대덕구 신탄진로 803, (신탄진동)",36.44994729092523,127.431554286245,,,,,0,0
13497,신성약국,053-555-7732,대구광역시 서구 북비산로 233  (평리동),35.87941265649703,128.5587309989595,,,,,0,0
13498,신성온누리약국,02-468-6226,"서울특별시 광진구 면목로 127, 1층 (중곡동, 신성그랜드타워)",37.5650621660135,127.080415923364,,,,,1,0
13499,신성종로약국,042-862-3485,대전광역시 유성구 신성남로 49 (신성동),36.38662222222222,127.35013888888888,,,,,0,0
13500,신성태평양약국,042-861-8614,"대전광역시 유성구 신성남로 45, 103호 (신성동)",36.38656944444445,127.34991944444444,,,,,0,0
13501,신세계 온누리 약국,0612819411,전라남도 목포시 백년대로 298 (상동),34.80357583863588,126.42066958091768,,,,,1,0
13502,신세계로약국,053-983-7415,대구광역시 동구 동촌로 237,35.88134512288355,128.66618504703828,,,,,0,0
13503,신세계약국,041-752-5773,충청남도 금산군 금산읍 향군길 17-1,36.105918478550905,127.49144354355256,,,,,0,0
13504,신세계약국,041-632-2575,충청남도 홍성군 홍성읍 내포로 20,36.6001080240206,126.665673676064,,,,,1,1
13505,신세계약국,051-521-8959,"부산광역시 금정구 서동로 154, (서동)",35.21466439939398,129.10335987981966,,,,,0,0
13506,신세계약국,043-292-5523,충청북도 청주시 서원구 1순환로1107번길 39 (분평동),36.60812033699454,127.489335157454,,,,,1,1
13507,신세계약국,043-838-3822,"충청북도 증평군 증평읍 중앙로 231-2,",36.78598087166781,127.58337708899676,,,,,0,0
13508,신세계약국,041-571-1475,충청남도 천안시 서북구 성정로 97 (성정동),36.8137898693695,127.14101920326944,,,,,1,0
13509,신세계약국,064-746-3983,"제주특별자치도 제주시 연동8길 7, 1층 (연동)",33.4851370508,126.4908181795,,,,,1,0
13510,신세계약국,055-748-7180,경상남도 진주시 진양호로 296 (신안동),35.179562862718434,128.06523020467523,,,,,1,0
13511,신세계약국,061-374-7770,"전라남도 화순군 화순읍 광덕로 177,",35.06059689097117,126.9921975196508,,,,,1,1
13512,신세계약국,062-672-0434,광주광역시 남구 봉선1로 47,35.12803952999047,126.91049295628396,,,,,0,0
13513,신세계약국,054-772-2817,경상북도 경주시 화랑로 103 (동부동),35.84472196029733,129.2121521245406,,,,,0,0
